outcome,innings,team_wkts,team_score,team_lead,bat_score,bat_balls,bat_avg,bat_arm,bowl_balls,bowl_runs,bowl_wkts,bowl_avg,bowl_type
0,3,1,20,-235,8,21,44.02,1,21,13,1,31.37,7
0,3,1,20,-235,8,22,44.02,1,22,13,1,31.37,7
0,3,1,20,-235,8,23,44.02,1,23,13,1,31.37,7
3,3,1,20,-235,8,24,44.02,1,24,13,1,31.37,7
3,3,1,23,-232,11,25,44.02,1,25,16,1,31.37,7
2,3,1,26,-229,12,27,52.68,0,26,19,1,31.37,7
2,3,1,28,-227,14,28,52.68,0,27,21,1,31.37,7
0,3,1,30,-225,16,29,52.68,0,28,23,1,31.37,7
0,3,1,30,-225,16,30,52.68,0,29,23,1,31.37,7
0,3,1,30,-225,14,26,44.02,1,30,7,0,28.77,2
2,3,1,30,-225,14,27,44.02,1,31,7,0,28.77,2
2,3,1,32,-223,16,28,44.02,1,32,9,0,28.77,2
2,3,1,34,-221,18,29,44.02,1,33,11,0,28.77,2
4,3,1,36,-219,20,30,44.02,1,34,13,0,28.77,2
4,3,1,40,-215,24,31,44.02,1,35,17,0,28.77,2
0,3,1,44,-211,28,32,44.02,1,36,21,0,28.77,2
0,3,1,44,-211,28,33,44.02,1,37,21,0,28.77,2
0,3,1,44,-211,28,34,44.02,1,38,21,0,28.77,2
0,3,1,44,-211,28,35,44.02,1,39,21,0,28.77,2
2,3,1,44,-211,16,31,52.68,0,0,0,0,27.29,3
0,3,1,46,-209,18,32,52.68,0,1,2,0,27.29,3
0,3,1,46,-209,18,33,52.68,0,2,2,0,27.29,3
0,3,1,46,-209,18,34,52.68,0,3,2,0,27.29,3
0,3,1,46,-209,18,35,52.68,0,4,2,0,27.29,3
0,3,1,46,-209,18,36,52.68,0,5,2,0,27.29,3
0,3,1,46,-209,18,37,52.68,0,6,2,0,27.29,3
0,3,1,46,-209,18,38,52.68,0,7,2,0,27.29,3
0,3,1,46,-209,18,39,52.68,0,8,2,0,27.29,3
0,3,1,46,-209,18,40,52.68,0,9,2,0,27.29,3
0,3,1,46,-209,28,36,44.02,1,0,0,0,30.96,2
0,3,1,46,-209,28,37,44.02,1,1,0,0,30.96,2
0,3,1,46,-209,28,38,44.02,1,2,0,0,30.96,2
0,3,1,46,-209,28,39,44.02,1,3,0,0,30.96,2
0,3,1,46,-209,28,40,44.02,1,4,0,0,30.96,2
0,3,1,46,-209,28,41,44.02,1,5,0,0,30.96,2
0,3,1,46,-209,28,42,44.02,1,6,0,0,30.96,2
0,3,1,46,-209,28,43,44.02,1,7,0,0,30.96,2
W,3,1,46,-209,28,44,44.02,1,8,0,0,30.96,2
W,3,2,46,-209,28,45,44.02,1,9,0,1,30.96,2
0,3,3,46,-209,18,41,52.68,0,10,2,0,27.29,3
0,3,3,46,-209,18,42,52.68,0,11,2,0,27.29,3
0,3,3,46,-209,18,43,52.68,0,12,2,0,27.29,3
0,3,3,46,-209,18,44,52.68,0,13,2,0,27.29,3
0,3,3,46,-209,18,45,52.68,0,14,2,0,27.29,3
0,3,3,46,-209,18,46,52.68,0,15,2,0,27.29,3
4,3,3,46,-209,18,47,52.68,0,16,2,0,27.29,3
4,3,3,50,-205,22,48,52.68,0,17,6,0,27.29,3
0,3,3,54,-201,26,49,52.68,0,18,10,0,27.29,3
0,3,3,54,-201,26,50,52.68,0,19,10,0,27.29,3
0,3,3,54,-201,0,0,47.12,0,10,0,2,30.96,2
0,3,3,54,-201,0,1,47.12,0,11,0,2,30.96,2
0,3,3,54,-201,0,2,47.12,0,12,0,2,30.96,2
0,3,3,54,-201,0,3,47.12,0,13,0,2,30.96,2
0,3,3,54,-201,0,4,47.12,0,14,0,2,30.96,2
0,3,3,54,-201,0,5,47.12,0,15,0,2,30.96,2
0,3,3,54,-201,0,6,47.12,0,16,0,2,30.96,2
0,3,3,54,-201,0,7,47.12,0,17,0,2,30.96,2
1,3,3,54,-201,0,8,47.12,0,18,0,2,30.96,2
1,3,3,55,-200,1,9,47.12,0,19,1,2,30.96,2
2,3,3,56,-199,2,10,47.12,0,20,10,0,27.29,3
1lb,3,3,58,-197,4,11,47.12,0,21,12,0,27.29,3
0,3,3,59,-196,26,51,52.68,0,22,12,0,27.29,3
0,3,3,59,-196,26,52,52.68,0,23,12,0,27.29,3
0,3,3,59,-196,26,53,52.68,0,24,12,0,27.29,3
0,3,3,59,-196,26,54,52.68,0,25,12,0,27.29,3
0,3,3,59,-196,26,55,52.68,0,26,12,0,27.29,3
0,3,3,59,-196,26,56,52.68,0,27,12,0,27.29,3
0,3,3,59,-196,26,57,52.68,0,28,12,0,27.29,3
0,3,3,59,-196,26,58,52.68,0,29,12,0,27.29,3
0,3,3,59,-196,4,12,47.12,0,20,2,2,30.96,2
0,3,3,59,-196,4,13,47.12,0,21,2,2,30.96,2
0,3,3,59,-196,4,14,47.12,0,22,2,2,30.96,2
0,3,3,59,-196,4,15,47.12,0,23,2,2,30.96,2
0,3,3,59,-196,4,16,47.12,0,24,2,2,30.96,2
0,3,3,59,-196,4,17,47.12,0,25,2,2,30.96,2
0,3,3,59,-196,4,18,47.12,0,26,2,2,30.96,2
0,3,3,59,-196,4,19,47.12,0,27,2,2,30.96,2
0,3,3,59,-196,4,20,47.12,0,28,2,2,30.96,2
0,3,3,59,-196,4,21,47.12,0,29,2,2,30.96,2
0,3,3,59,-196,26,59,52.68,0,30,12,0,27.29,3
0,3,3,59,-196,26,60,52.68,0,31,12,0,27.29,3
0,3,3,59,-196,26,61,52.68,0,32,12,0,27.29,3
0,3,3,59,-196,26,62,52.68,0,33,12,0,27.29,3
0,3,3,59,-196,26,63,52.68,0,34,12,0,27.29,3
0,3,3,59,-196,26,64,52.68,0,35,12,0,27.29,3
4,3,3,59,-196,26,65,52.68,0,36,12,0,27.29,3
4,3,3,63,-192,30,66,52.68,0,37,16,0,27.29,3
1,3,3,67,-188,34,67,52.68,0,38,20,0,27.29,3
1,3,3,68,-187,35,68,52.68,0,39,21,0,27.29,3
1,3,3,69,-186,36,69,52.68,0,30,2,2,30.96,2
0,3,3,70,-185,4,22,47.12,0,31,3,2,30.96,2
0,3,3,70,-185,4,23,47.12,0,32,3,2,30.96,2
0,3,3,70,-185,4,24,47.12,0,33,3,2,30.96,2
0,3,3,70,-185,4,25,47.12,0,34,3,2,30.96,2
0,3,3,70,-185,4,26,47.12,0,35,3,2,30.96,2
0,3,3,70,-185,4,27,47.12,0,36,3,2,30.96,2
0,3,3,70,-185,4,28,47.12,0,37,3,2,30.96,2
0,3,3,70,-185,4,29,47.12,0,38,3,2,30.96,2
0,3,3,70,-185,4,30,47.12,0,39,3,2,30.96,2
0,3,3,70,-185,37,70,52.68,0,40,22,0,27.29,3
0,3,3,70,-185,37,71,52.68,0,41,22,0,27.29,3
0,3,3,70,-185,37,72,52.68,0,42,22,0,27.29,3
0,3,3,70,-185,37,73,52.68,0,43,22,0,27.29,3
0,3,3,70,-185,37,74,52.68,0,44,22,0,27.29,3
0,3,3,70,-185,37,75,52.68,0,45,22,0,27.29,3
1,3,3,70,-185,37,76,52.68,0,46,22,0,27.29,3
1,3,3,71,-184,38,77,52.68,0,47,23,0,27.29,3
0,3,3,72,-183,4,31,47.12,0,48,24,0,27.29,3
0,3,3,72,-183,4,32,47.12,0,49,24,0,27.29,3
0,3,3,72,-183,39,78,52.68,0,40,3,2,30.96,2
0,3,3,72,-183,39,79,52.68,0,41,3,2,30.96,2
0,3,3,72,-183,39,80,52.68,0,42,3,2,30.96,2
0,3,3,72,-183,39,81,52.68,0,43,3,2,30.96,2
0,3,3,72,-183,39,82,52.68,0,44,3,2,30.96,2
0,3,3,72,-183,39,83,52.68,0,45,3,2,30.96,2
0,3,3,72,-183,39,84,52.68,0,46,3,2,30.96,2
0,3,3,72,-183,39,85,52.68,0,47,3,2,30.96,2
0,3,3,72,-183,39,86,52.68,0,48,3,2,30.96,2
0,3,3,72,-183,39,87,52.68,0,49,3,2,30.96,2
0,3,3,72,-183,4,33,47.12,0,50,24,0,27.29,3
1lb,3,3,72,-183,4,34,47.12,0,51,24,0,27.29,3
0,3,3,73,-182,39,88,52.68,0,52,24,0,27.29,3
0,3,3,73,-182,39,89,52.68,0,53,24,0,27.29,3
1,3,3,73,-182,39,90,52.68,0,54,24,0,27.29,3
1,3,3,74,-181,40,91,52.68,0,55,25,0,27.29,3
0,3,3,75,-180,4,35,47.12,0,56,26,0,27.29,3
0,3,3,75,-180,4,36,47.12,0,57,26,0,27.29,3
0,3,3,75,-180,4,37,47.12,0,58,26,0,27.29,3
0,3,3,75,-180,4,38,47.12,0,59,26,0,27.29,3
0,3,3,75,-180,41,92,52.68,0,30,23,1,31.37,7
0,3,3,75,-180,41,93,52.68,0,31,23,1,31.37,7
0,3,3,75,-180,41,94,52.68,0,32,23,1,31.37,7
0,3,3,75,-180,41,95,52.68,0,33,23,1,31.37,7
0,3,3,75,-180,41,96,52.68,0,34,23,1,31.37,7
0,3,3,75,-180,41,97,52.68,0,35,23,1,31.37,7
0,3,3,75,-180,41,98,52.68,0,36,23,1,31.37,7
0,3,3,75,-180,41,99,52.68,0,37,23,1,31.37,7
0,3,3,75,-180,41,100,52.68,0,38,23,1,31.37,7
0,3,3,75,-180,41,101,52.68,0,39,23,1,31.37,7
0,3,3,75,-180,4,39,47.12,0,60,26,0,27.29,3
1,3,3,75,-180,4,40,47.12,0,61,26,0,27.29,3
0,3,3,76,-179,41,102,52.68,0,62,27,0,27.29,3
0,3,3,76,-179,41,103,52.68,0,63,27,0,27.29,3
0,3,3,76,-179,41,104,52.68,0,64,27,0,27.29,3
0,3,3,76,-179,41,105,52.68,0,65,27,0,27.29,3
2,3,3,76,-179,41,106,52.68,0,66,27,0,27.29,3
2,3,3,78,-177,43,107,52.68,0,67,29,0,27.29,3
1,3,3,80,-175,45,108,52.68,0,68,31,0,27.29,3
1,3,3,81,-174,46,109,52.68,0,69,32,0,27.29,3
1,3,3,82,-173,47,110,52.68,0,40,23,1,31.37,7
2,3,3,83,-172,5,41,47.12,0,41,24,1,31.37,7
0,3,3,85,-170,7,42,47.12,0,42,26,1,31.37,7
0,3,3,85,-170,7,43,47.12,0,43,26,1,31.37,7
0,3,3,85,-170,7,44,47.12,0,44,26,1,31.37,7
0,3,3,85,-170,7,45,47.12,0,45,26,1,31.37,7
0,3,3,85,-170,7,46,47.12,0,46,26,1,31.37,7
0,3,3,85,-170,7,47,47.12,0,47,26,1,31.37,7
2,3,3,85,-170,7,48,47.12,0,48,26,1,31.37,7
2,3,3,87,-168,9,49,47.12,0,49,28,1,31.37,7
0,3,3,89,-166,48,111,52.68,0,40,21,0,28.77,2
0,3,3,89,-166,48,112,52.68,0,41,21,0,28.77,2
0,3,3,89,-166,48,113,52.68,0,42,21,0,28.77,2
0,3,3,89,-166,48,114,52.68,0,43,21,0,28.77,2
4,3,3,89,-166,48,115,52.68,0,44,21,0,28.77,2
4,3,3,93,-162,52,116,52.68,0,45,25,0,28.77,2
0,3,3,97,-158,56,117,52.68,0,46,29,0,28.77,2
0,3,3,97,-158,56,118,52.68,0,47,29,0,28.77,2
0,3,3,97,-158,56,119,52.68,0,48,29,0,28.77,2
0,3,3,97,-158,56,120,52.68,0,49,29,0,28.77,2
0,3,3,97,-158,11,50,47.12,0,50,30,1,31.37,7
0,3,3,97,-158,11,51,47.12,0,51,30,1,31.37,7
1,3,3,97,-158,11,52,47.12,0,52,30,1,31.37,7
1,3,3,98,-157,12,53,47.12,0,53,31,1,31.37,7
1b,3,3,99,-156,56,121,52.68,0,54,32,1,31.37,7
1b,3,3,100,-155,56,122,52.68,0,55,32,1,31.37,7
4,3,3,101,-154,13,54,47.12,0,56,32,1,31.37,7
4,3,3,105,-150,17,55,47.12,0,57,36,1,31.37,7
0,3,3,109,-146,21,56,47.12,0,58,40,1,31.37,7
0,3,3,109,-146,21,57,47.12,0,59,40,1,31.37,7
0,3,3,109,-146,56,123,52.68,0,0,0,0,33.45,2
0,3,3,109,-146,56,124,52.68,0,1,0,0,33.45,2
0,3,3,109,-146,56,125,52.68,0,2,0,0,33.45,2
0,3,3,109,-146,56,126,52.68,0,3,0,0,33.45,2
0,3,3,109,-146,56,127,52.68,0,4,0,0,33.45,2
0,3,3,109,-146,56,128,52.68,0,5,0,0,33.45,2
0,3,3,109,-146,56,129,52.68,0,6,0,0,33.45,2
0,3,3,109,-146,56,130,52.68,0,7,0,0,33.45,2
0,3,3,109,-146,56,131,52.68,0,8,0,0,33.45,2
0,3,3,109,-146,56,132,52.68,0,9,0,0,33.45,2
0,3,3,109,-146,21,58,47.12,0,60,40,1,31.37,7
0,3,3,109,-146,21,59,47.12,0,61,40,1,31.37,7
1,3,3,109,-146,21,60,47.12,0,62,40,1,31.37,7
1,3,3,110,-145,22,61,47.12,0,63,41,1,31.37,7
0,3,3,111,-144,56,133,52.68,0,64,42,1,31.37,7
0,3,3,111,-144,56,134,52.68,0,65,42,1,31.37,7
0,3,3,111,-144,56,135,52.68,0,66,42,1,31.37,7
0,3,3,111,-144,56,136,52.68,0,67,42,1,31.37,7
0,3,3,111,-144,56,137,52.68,0,68,42,1,31.37,7
0,3,3,111,-144,56,138,52.68,0,69,42,1,31.37,7
4,3,3,111,-144,23,62,47.12,0,10,0,0,33.45,2
0,3,3,115,-140,27,63,47.12,0,11,4,0,33.45,2
0,3,3,115,-140,27,64,47.12,0,12,4,0,33.45,2
0,3,3,115,-140,27,65,47.12,0,13,4,0,33.45,2
0,3,3,115,-140,27,66,47.12,0,14,4,0,33.45,2
0,3,3,115,-140,27,67,47.12,0,15,4,0,33.45,2
0,3,3,115,-140,27,68,47.12,0,16,4,0,33.45,2
0,3,3,115,-140,27,69,47.12,0,17,4,0,33.45,2
2,3,3,115,-140,27,70,47.12,0,18,4,0,33.45,2
2,3,3,117,-138,29,71,47.12,0,19,6,0,33.45,2
0,3,3,119,-136,56,139,52.68,0,70,42,1,31.37,7
0,3,3,119,-136,56,140,52.68,0,71,42,1,31.37,7
1,3,3,119,-136,56,141,52.68,0,72,42,1,31.37,7
1,3,3,120,-135,57,142,52.68,0,73,43,1,31.37,7
0,3,3,121,-134,31,72,47.12,0,74,44,1,31.37,7
0,3,3,121,-134,31,73,47.12,0,75,44,1,31.37,7
0,3,3,121,-134,31,74,47.12,0,76,44,1,31.37,7
0,3,3,121,-134,31,75,47.12,0,77,44,1,31.37,7
0,3,3,121,-134,31,76,47.12,0,78,44,1,31.37,7
0,3,3,121,-134,31,77,47.12,0,79,44,1,31.37,7
0,3,3,121,-134,58,143,52.68,0,20,8,0,33.45,2
0,3,3,121,-134,58,144,52.68,0,21,8,0,33.45,2
1,3,3,121,-134,58,145,52.68,0,22,8,0,33.45,2
1,3,3,122,-133,59,146,52.68,0,23,9,0,33.45,2
0,3,3,123,-132,31,78,47.12,0,24,10,0,33.45,2
0,3,3,123,-132,31,79,47.12,0,25,10,0,33.45,2
0,3,3,123,-132,31,80,47.12,0,26,10,0,33.45,2
0,3,3,123,-132,31,81,47.12,0,27,10,0,33.45,2
0,3,3,123,-132,31,82,47.12,0,28,10,0,33.45,2
0,3,3,123,-132,31,83,47.12,0,29,10,0,33.45,2
0,3,3,123,-132,60,147,52.68,0,50,3,2,30.96,2
0,3,3,123,-132,60,148,52.68,0,51,3,2,30.96,2
0,3,3,123,-132,60,149,52.68,0,52,3,2,30.96,2
0,3,3,123,-132,60,150,52.68,0,53,3,2,30.96,2
3,3,3,123,-132,60,151,52.68,0,54,3,2,30.96,2
3,3,3,126,-129,63,152,52.68,0,55,6,2,30.96,2
0,3,3,129,-126,31,84,47.12,0,56,9,2,30.96,2
0,3,3,129,-126,31,85,47.12,0,57,9,2,30.96,2
1,3,3,129,-126,31,86,47.12,0,58,9,2,30.96,2
1,3,3,130,-125,32,87,47.12,0,59,10,2,30.96,2
0,3,3,131,-124,33,88,47.12,0,30,10,0,33.45,2
0,3,3,131,-124,33,89,47.12,0,31,10,0,33.45,2
0,3,3,131,-124,33,90,47.12,0,32,10,0,33.45,2
0,3,3,131,-124,33,91,47.12,0,33,10,0,33.45,2
0,3,3,131,-124,33,92,47.12,0,34,10,0,33.45,2
0,3,3,131,-124,33,93,47.12,0,35,10,0,33.45,2
0,3,3,131,-124,33,94,47.12,0,36,10,0,33.45,2
0,3,3,131,-124,33,95,47.12,0,37,10,0,33.45,2
4,3,3,131,-124,33,96,47.12,0,38,10,0,33.45,2
4,3,3,135,-120,37,97,47.12,0,39,14,0,33.45,2
1,3,3,139,-116,66,153,52.68,0,60,11,2,30.96,2
0,3,3,140,-115,41,98,47.12,0,61,12,2,30.96,2
1,3,3,140,-115,41,99,47.12,0,62,12,2,30.96,2
1,3,3,141,-114,42,100,47.12,0,63,13,2,30.96,2
0,3,3,142,-113,67,154,52.68,0,64,14,2,30.96,2
0,3,3,142,-113,67,155,52.68,0,65,14,2,30.96,2
0,3,3,142,-113,67,156,52.68,0,66,14,2,30.96,2
0,3,3,142,-113,67,157,52.68,0,67,14,2,30.96,2
0,3,3,142,-113,67,158,52.68,0,68,14,2,30.96,2
0,3,3,142,-113,67,159,52.68,0,69,14,2,30.96,2
0,3,3,142,-113,43,101,47.12,0,40,18,0,33.45,2
0,3,3,142,-113,43,102,47.12,0,41,18,0,33.45,2
0,3,3,142,-113,43,103,47.12,0,42,18,0,33.45,2
0,3,3,142,-113,43,104,47.12,0,43,18,0,33.45,2
0,3,3,142,-113,43,105,47.12,0,44,18,0,33.45,2
0,3,3,142,-113,43,106,47.12,0,45,18,0,33.45,2
0,3,3,142,-113,43,107,47.12,0,46,18,0,33.45,2
0,3,3,142,-113,43,108,47.12,0,47,18,0,33.45,2
1,3,3,142,-113,43,109,47.12,0,48,18,0,33.45,2
1,3,3,143,-112,44,110,47.12,0,49,19,0,33.45,2
0,3,3,144,-111,45,111,47.12,0,0,0,0,-,5
0,3,3,144,-111,45,112,47.12,0,1,0,0,-,5
0,3,3,144,-111,45,113,47.12,0,2,0,0,-,5
0,3,3,144,-111,45,114,47.12,0,3,0,0,-,5
0,3,3,144,-111,45,115,47.12,0,4,0,0,-,5
0,3,3,144,-111,45,116,47.12,0,5,0,0,-,5
0,3,3,144,-111,45,117,47.12,0,6,0,0,-,5
0,3,3,144,-111,45,118,47.12,0,7,0,0,-,5
0,3,3,144,-111,45,119,47.12,0,8,0,0,-,5
0,3,3,144,-111,45,120,47.12,0,9,0,0,-,5
0,3,3,144,-111,67,160,52.68,0,50,20,0,33.45,2
0,3,3,144,-111,67,161,52.68,0,51,20,0,33.45,2
1,3,3,144,-111,67,162,52.68,0,52,20,0,33.45,2
1,3,3,145,-110,68,163,52.68,0,53,21,0,33.45,2
0,3,3,146,-109,45,121,47.12,0,54,22,0,33.45,2
0,3,3,146,-109,45,122,47.12,0,55,22,0,33.45,2
4,3,3,146,-109,45,123,47.12,0,56,22,0,33.45,2
4,3,3,150,-105,49,124,47.12,0,57,26,0,33.45,2
0,3,3,154,-101,53,125,47.12,0,58,30,0,33.45,2
0,3,3,154,-101,53,126,47.12,0,59,30,0,33.45,2
0,3,3,154,-101,69,164,52.68,0,80,44,1,31.37,7
0,3,3,154,-101,69,165,52.68,0,81,44,1,31.37,7
2,3,3,154,-101,69,166,52.68,0,82,44,1,31.37,7
2,3,3,156,-99,71,167,52.68,0,83,46,1,31.37,7
0,3,3,158,-97,73,168,52.68,0,84,48,1,31.37,7
0,3,3,158,-97,73,169,52.68,0,85,48,1,31.37,7
0,3,3,158,-97,73,170,52.68,0,86,48,1,31.37,7
0,3,3,158,-97,73,171,52.68,0,87,48,1,31.37,7
0,3,3,158,-97,73,172,52.68,0,88,48,1,31.37,7
0,3,3,158,-97,73,173,52.68,0,89,48,1,31.37,7
0,3,3,158,-97,53,127,47.12,0,60,30,0,33.45,2
0,3,3,158,-97,53,128,47.12,0,61,30,0,33.45,2
0,3,3,158,-97,53,129,47.12,0,62,30,0,33.45,2
0,3,3,158,-97,53,130,47.12,0,63,30,0,33.45,2
0,3,3,158,-97,53,131,47.12,0,64,30,0,33.45,2
0,3,3,158,-97,53,132,47.12,0,65,30,0,33.45,2
0,3,3,158,-97,53,133,47.12,0,66,30,0,33.45,2
0,3,3,158,-97,53,134,47.12,0,67,30,0,33.45,2
1,3,3,158,-97,53,135,47.12,0,68,30,0,33.45,2
1,3,3,159,-96,54,136,47.12,0,69,31,0,33.45,2
0,3,3,160,-95,55,137,47.12,0,90,48,1,31.37,7
0,3,3,160,-95,55,138,47.12,0,91,48,1,31.37,7
0,3,3,160,-95,55,139,47.12,0,92,48,1,31.37,7
0,3,3,160,-95,55,140,47.12,0,93,48,1,31.37,7
0,3,3,160,-95,55,141,47.12,0,94,48,1,31.37,7
0,3,3,160,-95,55,142,47.12,0,95,48,1,31.37,7
0,3,3,160,-95,55,143,47.12,0,96,48,1,31.37,7
0,3,3,160,-95,55,144,47.12,0,97,48,1,31.37,7
0,3,3,160,-95,55,145,47.12,0,98,48,1,31.37,7
0,3,3,160,-95,55,146,47.12,0,99,48,1,31.37,7
0,3,3,160,-95,73,174,52.68,0,70,32,0,33.45,2
0,3,3,160,-95,73,175,52.68,0,71,32,0,33.45,2
0,3,3,160,-95,73,176,52.68,0,72,32,0,33.45,2
0,3,3,160,-95,73,177,52.68,0,73,32,0,33.45,2
0,3,3,160,-95,73,178,52.68,0,74,32,0,33.45,2
0,3,3,160,-95,73,179,52.68,0,75,32,0,33.45,2
0,3,3,160,-95,73,180,52.68,0,76,32,0,33.45,2
0,3,3,160,-95,73,181,52.68,0,77,32,0,33.45,2
4,3,3,160,-95,73,182,52.68,0,78,32,0,33.45,2
4,3,3,164,-91,77,183,52.68,0,79,36,0,33.45,2
4,3,3,168,-87,55,147,47.12,0,100,48,1,31.37,7
0,3,3,172,-83,59,148,47.12,0,101,52,1,31.37,7
1lb,3,3,172,-83,59,149,47.12,0,102,52,1,31.37,7
1lb,3,3,173,-82,59,150,47.12,0,103,52,1,31.37,7
1,3,3,174,-81,81,184,52.68,0,104,52,1,31.37,7
1,3,3,175,-80,82,185,52.68,0,105,53,1,31.37,7
4,3,3,176,-79,59,151,47.12,0,106,54,1,31.37,7
4,3,3,180,-75,63,152,47.12,0,107,58,1,31.37,7
0,3,3,184,-71,67,153,47.12,0,108,62,1,31.37,7
0,3,3,184,-71,67,154,47.12,0,109,62,1,31.37,7
0,3,3,184,-71,83,186,52.68,0,80,40,0,33.45,2
0,3,3,184,-71,83,187,52.68,0,81,40,0,33.45,2
0,3,3,184,-71,83,188,52.68,0,82,40,0,33.45,2
0,3,3,184,-71,83,189,52.68,0,83,40,0,33.45,2
0,3,3,184,-71,83,190,52.68,0,84,40,0,33.45,2
0,3,3,184,-71,83,191,52.68,0,85,40,0,33.45,2
1,3,3,184,-71,83,192,52.68,0,86,40,0,33.45,2
1,3,3,185,-70,84,193,52.68,0,87,41,0,33.45,2
0,3,3,186,-69,67,155,47.12,0,88,42,0,33.45,2
0,3,3,186,-69,67,156,47.12,0,89,42,0,33.45,2
0,3,3,186,-69,85,194,52.68,0,110,62,1,31.37,7
0,3,3,186,-69,85,195,52.68,0,111,62,1,31.37,7
0,3,3,186,-69,85,196,52.68,0,112,62,1,31.37,7
0,3,3,186,-69,85,197,52.68,0,113,62,1,31.37,7
0,3,3,186,-69,85,198,52.68,0,114,62,1,31.37,7
0,3,3,186,-69,85,199,52.68,0,115,62,1,31.37,7
0,3,3,186,-69,85,200,52.68,0,116,62,1,31.37,7
0,3,3,186,-69,85,201,52.68,0,117,62,1,31.37,7
2,3,3,186,-69,85,202,52.68,0,118,62,1,31.37,7
2,3,3,188,-67,87,203,52.68,0,119,64,1,31.37,7
1,3,3,190,-65,67,157,47.12,0,90,42,0,33.45,2
1,3,3,191,-64,89,204,52.68,0,91,43,0,33.45,2
4,3,3,192,-63,68,158,47.12,0,92,44,0,33.45,2
4,3,3,196,-59,72,159,47.12,0,93,48,0,33.45,2
1,3,3,200,-55,76,160,47.12,0,94,52,0,33.45,2
1,3,3,201,-54,77,161,47.12,0,95,53,0,33.45,2
1,3,3,202,-53,90,205,52.68,0,96,54,0,33.45,2
1,3,3,203,-52,91,206,52.68,0,97,55,0,33.45,2
0,3,3,204,-51,78,162,47.12,0,98,56,0,33.45,2
